,feature1,feature2,correlation,Abs Correlation
486,EPL_POV150,% Population 16 Years and Over: in Labor Force: Civilian: Employed,-0.6634575003643397,0.6634575003643397
91,% Population 16 Years and Over: in Labor Force: Civilian: Employed,EPL_POV150,-0.6634575003643397,0.6634575003643397
1292,EP_NOINT,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.6619780257359861,0.6619780257359861
211,Median Household Income (In 2021 Inflation Adjusted Dollars),EP_NOINT,-0.6619780257359861,0.6619780257359861
83,% Population 16 Years and Over: in Labor Force: Civilian: Employed,Median Household Income (In 2021 Inflation Adjusted Dollars),0.6618909738961607,0.6618909738961607
191,Median Household Income (In 2021 Inflation Adjusted Dollars),% Population 16 Years and Over: in Labor Force: Civilian: Employed,0.6618909738961607,0.6618909738961607
189,Median Household Income (In 2021 Inflation Adjusted Dollars),% Population 16 Years and Over: in Labor Force,0.6610198081401115,0.6610198081401115
45,% Population 16 Years and Over: in Labor Force,Median Household Income (In 2021 Inflation Adjusted Dollars),0.6610198081401115,0.6610198081401115
111,% Population 16 Years and Over: Not in Labor Force,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.6610198081401112,0.6610198081401112
192,Median Household Income (In 2021 Inflation Adjusted Dollars),% Population 16 Years and Over: Not in Labor Force,-0.6610198081401112,0.6610198081401112
289,%Total Less than High School,EP_POV150,0.6609225245266687,0.6609225245266687
323,EP_POV150,%Total Less than High School,0.6609225245266687,0.6609225245266687
654,EPL_DISABL,"% Households: $100,000 or More",-0.6603297279081943,0.6603297279081943
182,"% Households: $100,000 or More",EPL_DISABL,-0.6603297279081943,0.6603297279081943
585,SPL_THEME1,EPL_UNINSUR,0.660081966381762,0.660081966381762
557,EPL_UNINSUR,SPL_THEME1,0.660081966381762,0.660081966381762
614,RPL_THEME1,EP_UNEMP,0.6587290711113061,0.6587290711113061
349,EP_UNEMP,RPL_THEME1,0.6587290711113061,0.6587290711113061
623,RPL_THEME1,EPL_UNINSUR,0.6548267561294875,0.6548267561294875
558,EPL_UNINSUR,RPL_THEME1,0.6548267561294875,0.6548267561294875
214,Median Household Income (In 2021 Inflation Adjusted Dollars),%NOINT,-0.6547976017308085,0.6547976017308085
1358,%NOINT,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.6547976017308085,0.6547976017308085
64,% Population 16 Years and Over: in Labor Force: Civilian,Median Household Income (In 2021 Inflation Adjusted Dollars),0.6542538353575238,0.6542538353575238
190,Median Household Income (In 2021 Inflation Adjusted Dollars),% Population 16 Years and Over: in Labor Force: Civilian,0.6542538353575238,0.6542538353575238
207,Median Household Income (In 2021 Inflation Adjusted Dollars),EPL_DISABL,-0.6527183688174075,0.6527183688174075
655,EPL_DISABL,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.6527183688174075,0.6527183688174075
176,"% Households: $100,000 or More",EP_DISABL,-0.6511828485136313,0.6511828485136313
402,EP_DISABL,"% Households: $100,000 or More",-0.6511828485136313,0.6511828485136313
184,"% Households: $100,000 or More",EP_NOINT,-0.6499839619965501,0.6499839619965501
1291,EP_NOINT,"% Households: $100,000 or More",-0.6499839619965501,0.6499839619965501
637,EPL_AGE65,%Total Adult Population,-0.6493096041721705,0.6493096041721705
306,%Total Adult Population,EPL_AGE65,-0.6493096041721705,0.6493096041721705
497,EPL_POV150,EP_NOHSDP,0.648964297076534,0.648964297076534
363,EP_NOHSDP,EPL_POV150,0.648964297076534,0.648964297076534
1335,%Population with Disability,% Population 16 Years and Over: Not in Labor Force,0.6472114366208421,0.6472114366208421
123,% Population 16 Years and Over: Not in Labor Force,%Population with Disability,0.6472114366208421,0.6472114366208421
1332,%Population with Disability,% Population 16 Years and Over: in Labor Force,-0.647211436620842,0.647211436620842
57,% Population 16 Years and Over: in Labor Force,%Population with Disability,-0.647211436620842,0.647211436620842
201,Median Household Income (In 2021 Inflation Adjusted Dollars),EP_DISABL,-0.6456013522827364,0.6456013522827364
403,EP_DISABL,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.6456013522827364,0.6456013522827364
187,"% Households: $100,000 or More",%NOINT,-0.6444873694641772,0.6444873694641772
1357,%NOINT,"% Households: $100,000 or More",-0.6444873694641772,0.6444873694641772
293,%Total Less than High School,EPL_POV150,0.6437239604127768,0.6437239604127768
494,EPL_POV150,%Total Less than High School,0.6437239604127768,0.6437239604127768
749,EPL_MOBILE,% Population 16 Years and Over: in Labor Force,-0.6431598062284658,0.6431598062284658
55,% Population 16 Years and Over: in Labor Force,EPL_MOBILE,-0.6431598062284658,0.6431598062284658
752,EPL_MOBILE,% Population 16 Years and Over: Not in Labor Force,0.6431598062284656,0.6431598062284656
121,% Population 16 Years and Over: Not in Labor Force,EPL_MOBILE,0.6431598062284656,0.6431598062284656
1298,EP_NOINT,EPL_POV150,0.6425233419731121,0.6425233419731121
513,EPL_POV150,EP_NOINT,0.6425233419731121,0.6425233419731121
822,SPL_THEMES,EPL_UNEMP,0.6424162179652664,0.6424162179652664
523,EPL_UNEMP,SPL_THEMES,0.6424162179652664,0.6424162179652664
74,% Population 16 Years and Over: in Labor Force: Civilian,EPL_MOBILE,-0.641236294401847,0.641236294401847
750,EPL_MOBILE,% Population 16 Years and Over: in Labor Force: Civilian,-0.641236294401847,0.641236294401847
166,"% Households: $100,000 or More",% Population 16 Years and Over: in Labor Force,0.6409839544871128,0.6409839544871128
44,% Population 16 Years and Over: in Labor Force,"% Households: $100,000 or More",0.6409839544871128,0.6409839544871128
169,"% Households: $100,000 or More",% Population 16 Years and Over: Not in Labor Force,-0.6409839544871127,0.6409839544871127
110,% Population 16 Years and Over: Not in Labor Force,"% Households: $100,000 or More",-0.6409839544871127,0.6409839544871127
851,RPL_THEMES,EPL_UNEMP,0.6392515396717326,0.6392515396717326
524,EPL_UNEMP,RPL_THEMES,0.6392515396717326,0.6392515396717326
425,EP_LIMENG,% Total Population: Some Other Race Alone,0.6381864081282106,0.6381864081282106
28,% Total Population: Some Other Race Alone,EP_LIMENG,0.6381864081282106,0.6381864081282106
1293,EP_NOINT,%Total University,-0.6377953501222224,0.6377953501222224
275,%Total University,EP_NOINT,-0.6377953501222224,0.6377953501222224
1346,%LIMENG,% Total Population: Some Other Race Alone,0.6377405983277352,0.6377405983277352
31,% Total Population: Some Other Race Alone,%LIMENG,0.6377405983277352,0.6377405983277352
100,% Population 16 Years and Over: in Labor Force: Civilian: Employed,%Population with Disability,-0.6374740964944099,0.6374740964944099
1334,%Population with Disability,% Population 16 Years and Over: in Labor Force: Civilian: Employed,-0.6374740964944099,0.6374740964944099
751,EPL_MOBILE,% Population 16 Years and Over: in Labor Force: Civilian: Employed,-0.6373156638002945,0.6373156638002945
97,% Population 16 Years and Over: in Labor Force: Civilian: Employed,EPL_MOBILE,-0.6373156638002945,0.6373156638002945
168,"% Households: $100,000 or More",% Population 16 Years and Over: in Labor Force: Civilian: Employed,0.6363871074716183,0.6363871074716183
82,% Population 16 Years and Over: in Labor Force: Civilian: Employed,"% Households: $100,000 or More",0.6363871074716183,0.6363871074716183
827,SPL_THEMES,EPL_SNGPNT,0.6362850755263417,0.6362850755263417
673,EPL_SNGPNT,SPL_THEMES,0.6362850755263417,0.6362850755263417
808,SPL_THEMES,% Total Population: White Alone,-0.636087392932462,0.636087392932462
11,% Total Population: White Alone,SPL_THEMES,-0.636087392932462,0.636087392932462
63,% Population 16 Years and Over: in Labor Force: Civilian,"% Households: $100,000 or More",0.6354271100989163,0.6354271100989163
167,"% Households: $100,000 or More",% Population 16 Years and Over: in Labor Force: Civilian,0.6354271100989163,0.6354271100989163
819,SPL_THEMES,EP_SNGPNT,0.635405786072522,0.635405786072522
422,EP_SNGPNT,SPL_THEMES,0.635405786072522,0.635405786072522
674,EPL_SNGPNT,RPL_THEMES,0.6341717218426601,0.6341717218426601
856,RPL_THEMES,EPL_SNGPNT,0.6341717218426601,0.6341717218426601
1364,%NOINT,EPL_POV150,0.6332235294789184,0.6332235294789184
515,EPL_POV150,%NOINT,0.6332235294789184,0.6332235294789184
1333,%Population with Disability,% Population 16 Years and Over: in Labor Force: Civilian,-0.6331832028063517,0.6331832028063517
76,% Population 16 Years and Over: in Labor Force: Civilian,%Population with Disability,-0.6331832028063517,0.6331832028063517
838,RPL_THEMES,% Total Population: White Alone,-0.6328754385830386,0.6328754385830386
12,% Total Population: White Alone,RPL_THEMES,-0.6328754385830386,0.6328754385830386
137,"% Households: Less than $25,000",EP_DISABL,0.6328572478115689,0.6328572478115689
400,EP_DISABL,"% Households: Less than $25,000",0.6328572478115689,0.6328572478115689
1338,%Population with Disability,"% Households: $100,000 or More",-0.631199258881888,0.631199258881888
186,"% Households: $100,000 or More",%Population with Disability,-0.631199258881888,0.631199258881888
0,% Total Population: Male,EP_GROUPQ,0.6302340376097347,0.6302340376097347
481,EP_GROUPQ,% Total Population: Male,0.6302340376097347,0.6302340376097347
1,% Total Population: Female,EP_GROUPQ,-0.6302340376097347,0.6302340376097347
482,EP_GROUPQ,% Total Population: Female,-0.6302340376097347,0.6302340376097347
257,%Total University,"% Households: Less than $25,000",-0.6292636458439722,0.6292636458439722
133,"% Households: Less than $25,000",%Total University,-0.6292636458439722,0.6292636458439722
810,SPL_THEMES,"% Households: Less than $25,000",0.6258702754421093,0.6258702754421093
146,"% Households: Less than $25,000",SPL_THEMES,0.6258702754421093,0.6258702754421093
455,EP_MOBILE,% Population 16 Years and Over: in Labor Force,-0.6256350922907485,0.6256350922907485
49,% Population 16 Years and Over: in Labor Force,EP_MOBILE,-0.6256350922907485,0.6256350922907485
115,% Population 16 Years and Over: Not in Labor Force,EP_MOBILE,0.6256350922907484,0.6256350922907484
458,EP_MOBILE,% Population 16 Years and Over: Not in Labor Force,0.6256350922907484,0.6256350922907484
1339,%Population with Disability,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.6255895120679794,0.6255895120679794
213,Median Household Income (In 2021 Inflation Adjusted Dollars),%Population with Disability,-0.6255895120679794,0.6255895120679794
69,% Population 16 Years and Over: in Labor Force: Civilian,EPL_POV150,-0.6252400333967703,0.6252400333967703
485,EPL_POV150,% Population 16 Years and Over: in Labor Force: Civilian,-0.6252400333967703,0.6252400333967703
66,% Population 16 Years and Over: in Labor Force: Civilian,EP_POV150,-0.6240826966267748,0.6240826966267748
314,EP_POV150,% Population 16 Years and Over: in Labor Force: Civilian,-0.6240826966267748,0.6240826966267748
848,RPL_THEMES,EP_SNGPNT,0.6232144082302111,0.6232144082302111
423,EP_SNGPNT,RPL_THEMES,0.6232144082302111,0.6232144082302111
47,% Population 16 Years and Over: in Labor Force,EP_POV150,-0.6230966185807894,0.6230966185807894
313,EP_POV150,% Population 16 Years and Over: in Labor Force,-0.6230966185807894,0.6230966185807894
316,EP_POV150,% Population 16 Years and Over: Not in Labor Force,0.6230966185807892,0.6230966185807892
113,% Population 16 Years and Over: Not in Labor Force,EP_POV150,0.6230966185807892,0.6230966185807892
68,% Population 16 Years and Over: in Labor Force: Civilian,EP_MOBILE,-0.6227173637401935,0.6227173637401935
456,EP_MOBILE,% Population 16 Years and Over: in Labor Force: Civilian,-0.6227173637401935,0.6227173637401935
268,%Total University,EPL_POV150,-0.6224791091935239,0.6224791091935239
493,EPL_POV150,%Total University,-0.6224791091935239,0.6224791091935239
50,% Population 16 Years and Over: in Labor Force,EPL_POV150,-0.6224711746977861,0.6224711746977861
484,EPL_POV150,% Population 16 Years and Over: in Labor Force,-0.6224711746977861,0.6224711746977861
487,EPL_POV150,% Population 16 Years and Over: Not in Labor Force,0.622471174697786,0.622471174697786
116,% Population 16 Years and Over: Not in Labor Force,EPL_POV150,0.622471174697786,0.622471174697786
90,% Population 16 Years and Over: in Labor Force: Civilian: Employed,EP_MOBILE,-0.6220587148971604,0.6220587148971604
457,EP_MOBILE,% Population 16 Years and Over: in Labor Force: Civilian: Employed,-0.6220587148971604,0.6220587148971604
277,%Total University,%NOINT,-0.6214451160567793,0.6214451160567793
1359,%NOINT,%Total University,-0.6214451160567793,0.6214451160567793
227,% Workers 16 Years and Over: Public Transportation (Includes Taxicab),EP_MUNIT,0.6189478769542297,0.6189478769542297
449,EP_MUNIT,% Workers 16 Years and Over: Public Transportation (Includes Taxicab),0.6189478769542297,0.6189478769542297
652,EPL_DISABL,"% Households: Less than $25,000",0.6184714805604518,0.6184714805604518
143,"% Households: Less than $25,000",EPL_DISABL,0.6184714805604518,0.6184714805604518
669,EPL_SNGPNT,RPL_THEME2,0.6178687042945069,0.6178687042945069
701,RPL_THEME2,EPL_SNGPNT,0.6178687042945069,0.6178687042945069
839,RPL_THEMES,"% Households: Less than $25,000",0.6173627479071607,0.6173627479071607
147,"% Households: Less than $25,000",RPL_THEMES,0.6173627479071607,0.6173627479071607
205,Median Household Income (In 2021 Inflation Adjusted Dollars),SPL_THEME1,-0.6173238863537175,0.6173238863537175
570,SPL_THEME1,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.6173238863537175,0.6173238863537175
322,EP_POV150,%Total University,-0.6163639029767638,0.6163639029767638
264,%Total University,EP_POV150,-0.6163639029767638,0.6163639029767638
1315,EP_HISP,EPL_LIMENG,0.6123895911343167,0.6123895911343167
681,EPL_LIMENG,EP_HISP,0.6123895911343167,0.6123895911343167
206,Median Household Income (In 2021 Inflation Adjusted Dollars),RPL_THEME1,-0.612053513473797,0.612053513473797
608,RPL_THEME1,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.612053513473797,0.612053513473797
668,EPL_SNGPNT,SPL_THEME2,0.6120277364675661,0.6120277364675661
690,SPL_THEME2,EPL_SNGPNT,0.6120277364675661,0.6120277364675661
530,EPL_NOHSDP,"% Households: Less than $25,000",0.610877503859126,0.610877503859126
140,"% Households: Less than $25,000",EPL_NOHSDP,0.610877503859126,0.610877503859126
1336,%Population with Disability,"% Households: Less than $25,000",0.6107982760316952,0.6107982760316952
149,"% Households: Less than $25,000",%Population with Disability,0.6107982760316952,0.6107982760316952
411,EP_SNGPNT,% Total Population: White Alone,-0.610120063823136,0.610120063823136
3,% Total Population: White Alone,EP_SNGPNT,-0.610120063823136,0.610120063823136
446,EP_MINRTY,EP_HISP,0.6073647618612054,0.6073647618612054
1314,EP_HISP,EP_MINRTY,0.6073647618612054,0.6073647618612054
426,EP_LIMENG,% Total Population: Two or More Races,0.6072756889168902,0.6072756889168902
32,% Total Population: Two or More Races,EP_LIMENG,0.6072756889168902,0.6072756889168902
39,% Total Population: Two or More Races,%LIMENG,0.6066133217764819,0.6066133217764819
1347,%LIMENG,% Total Population: Two or More Races,0.6066133217764819,0.6066133217764819
278,%Total High school,"% Households: $100,000 or More",-0.6061644358527923,0.6061644358527923
174,"% Households: $100,000 or More",%Total High school,-0.6061644358527923,0.6061644358527923
756,EPL_MOBILE,%Total University,-0.6037025966453065,0.6037025966453065
274,%Total University,EPL_MOBILE,-0.6037025966453065,0.6037025966453065
824,SPL_THEMES,EPL_UNINSUR,0.6033602492771507,0.6033602492771507
559,EPL_UNINSUR,SPL_THEMES,0.6033602492771507,0.6033602492771507
46,% Population 16 Years and Over: in Labor Force,%Total University,0.6021309424234191,0.6021309424234191
253,%Total University,% Population 16 Years and Over: in Labor Force,0.6021309424234191,0.6021309424234191
112,% Population 16 Years and Over: Not in Labor Force,%Total University,-0.6021309424234189,0.6021309424234189
256,%Total University,% Population 16 Years and Over: Not in Labor Force,-0.6021309424234189,0.6021309424234189
853,RPL_THEMES,EPL_UNINSUR,0.60141375967307,0.60141375967307
560,EPL_UNINSUR,RPL_THEMES,0.60141375967307,0.60141375967307
16,% Total Population: Black or African American Alone,EP_MINRTY,0.5998169730348433,0.5998169730348433
432,EP_MINRTY,% Total Population: Black or African American Alone,0.5998169730348433,0.5998169730348433
381,EP_UNINSUR,SPL_THEME1,0.5970742274733424,0.5970742274733424
578,SPL_THEME1,EP_UNINSUR,0.5970742274733424,0.5970742274733424
1307,EP_AFAM,EP_MINRTY,0.5960286732621459,0.5960286732621459
445,EP_MINRTY,EP_AFAM,0.5960286732621459,0.5960286732621459
434,EP_MINRTY,EP_SNGPNT,0.5959841995697458,0.5959841995697458
413,EP_SNGPNT,EP_MINRTY,0.5959841995697458,0.5959841995697458
547,EPL_NOHSDP,EPL_MOBILE,0.5955867728858211,0.5955867728858211
764,EPL_MOBILE,EPL_NOHSDP,0.5955867728858211,0.5955867728858211
564,SPL_THEME1,% Population 16 Years and Over: in Labor Force: Civilian: Employed,-0.5939030267294585,0.5939030267294585
94,% Population 16 Years and Over: in Labor Force: Civilian: Employed,SPL_THEME1,-0.5939030267294585,0.5939030267294585
602,RPL_THEME1,% Population 16 Years and Over: in Labor Force: Civilian: Employed,-0.5925678323903811,0.5925678323903811
95,% Population 16 Years and Over: in Labor Force: Civilian: Employed,RPL_THEME1,-0.5925678323903811,0.5925678323903811
1286,EP_NOINT,% Population 16 Years and Over: in Labor Force,-0.5920030800299987,0.5920030800299987
56,% Population 16 Years and Over: in Labor Force,EP_NOINT,-0.5920030800299987,0.5920030800299987
122,% Population 16 Years and Over: Not in Labor Force,EP_NOINT,0.5920030800299986,0.5920030800299986
1289,EP_NOINT,% Population 16 Years and Over: Not in Labor Force,0.5920030800299986,0.5920030800299986
627,RPL_THEME1,RPL_THEME2,0.5915229610798879,0.5915229610798879
700,RPL_THEME2,RPL_THEME1,0.5915229610798879,0.5915229610798879
134,"% Households: Less than $25,000",%Total Less than High School,0.5909015901322372,0.5909015901322372
284,%Total Less than High School,"% Households: Less than $25,000",0.5909015901322372,0.5909015901322372
136,"% Households: Less than $25,000",EP_NOHSDP,0.5906695867503554,0.5906695867503554
354,EP_NOHSDP,"% Households: Less than $25,000",0.5906695867503554,0.5906695867503554
350,EP_UNEMP,SPL_THEMES,0.5906630462218546,0.5906630462218546
816,SPL_THEMES,EP_UNEMP,0.5906630462218546,0.5906630462218546
616,RPL_THEME1,EP_UNINSUR,0.5901752400929844,0.5901752400929844
382,EP_UNINSUR,RPL_THEME1,0.5901752400929844,0.5901752400929844
589,SPL_THEME1,RPL_THEME2,0.5892469423704076,0.5892469423704076
699,RPL_THEME2,SPL_THEME1,0.5892469423704076,0.5892469423704076
159,"% Households: $75,000 to $99,999","% Households: Less than $25,000",-0.5882128185520076,0.5882128185520076
129,"% Households: Less than $25,000","% Households: $75,000 to $99,999",-0.5882128185520076,0.5882128185520076
231,% Workers 16 Years and Over: Worked At Home,% Workers 16 Years and Over: Drove Alone,-0.5876089181368047,0.5876089181368047
224,% Workers 16 Years and Over: Drove Alone,% Workers 16 Years and Over: Worked At Home,-0.5876089181368047,0.5876089181368047
255,%Total University,% Population 16 Years and Over: in Labor Force: Civilian: Employed,0.5866971976964691,0.5866971976964691
84,% Population 16 Years and Over: in Labor Force: Civilian: Employed,%Total University,0.5866971976964691,0.5866971976964691
540,EPL_NOHSDP,EP_MOBILE,0.5863318630526758,0.5863318630526758
468,EP_MOBILE,EPL_NOHSDP,0.5863318630526758,0.5863318630526758
719,SPL_THEME3,% Total Population: Black or African American Alone,0.5862133784858844,0.5862133784858844
17,% Total Population: Black or African American Alone,EPL_MINRTY,0.5862133784858844,0.5862133784858844
732,RPL_THEME3,% Total Population: Black or African American Alone,0.5862133784858844,0.5862133784858844
18,% Total Population: Black or African American Alone,SPL_THEME3,0.5862133784858844,0.5862133784858844
19,% Total Population: Black or African American Alone,RPL_THEME3,0.5862133784858844,0.5862133784858844
706,EPL_MINRTY,% Total Population: Black or African American Alone,0.5862133784858844,0.5862133784858844
391,EP_AGE17,%Total Elderly Population,-0.5861830960761537,0.5861830960761537
309,%Total Elderly Population,EP_AGE17,-0.5861830960761537,0.5861830960761537
239,% Total: No Health Insurance Coverage,SPL_THEME1,0.5860707553299278,0.5860707553299278
571,SPL_THEME1,% Total: No Health Insurance Coverage,0.5860707553299278,0.5860707553299278
572,SPL_THEME1,% Total: with Health Insurance Coverage,-0.5860707553299274,0.5860707553299274
249,% Total: with Health Insurance Coverage,SPL_THEME1,-0.5860707553299274,0.5860707553299274
462,EP_MOBILE,%Total University,-0.5857830052545363,0.5857830052545363
267,%Total University,EP_MOBILE,-0.5857830052545363,0.5857830052545363
99,% Population 16 Years and Over: in Labor Force: Civilian: Employed,EP_NOINT,-0.5833122398941447,0.5833122398941447
1288,EP_NOINT,% Population 16 Years and Over: in Labor Force: Civilian: Employed,-0.5833122398941447,0.5833122398941447
845,RPL_THEMES,EP_UNEMP,0.5831378361748122,0.5831378361748122
351,EP_UNEMP,RPL_THEMES,0.5831378361748122,0.5831378361748122
1309,EP_AFAM,SPL_THEME3,0.5829582908377627,0.5829582908377627
729,SPL_THEME3,EP_AFAM,0.5829582908377627,0.5829582908377627
1308,EP_AFAM,EPL_MINRTY,0.5829582908377627,0.5829582908377627
1310,EP_AFAM,RPL_THEME3,0.5829582908377627,0.5829582908377627
742,RPL_THEME3,EP_AFAM,0.5829582908377627,0.5829582908377627
716,EPL_MINRTY,EP_AFAM,0.5829582908377627,0.5829582908377627
660,EPL_DISABL,EPL_POV150,0.5827392287530488,0.5827392287530488
504,EPL_POV150,EPL_DISABL,0.5827392287530488,0.5827392287530488
392,EP_AGE17,EP_AGE65,-0.5816834726930422,0.5816834726930422
387,EP_AGE65,EP_AGE17,-0.5816834726930422,0.5816834726930422
594,SPL_THEME1,SPL_THEME4,0.5815458072014773,0.5815458072014773
790,SPL_THEME4,SPL_THEME1,0.5815458072014773,0.5815458072014773
609,RPL_THEME1,% Total: No Health Insurance Coverage,0.5809669265267927,0.5809669265267927
240,% Total: No Health Insurance Coverage,RPL_THEME1,0.5809669265267927,0.5809669265267927
250,% Total: with Health Insurance Coverage,RPL_THEME1,-0.5809669265267916,0.5809669265267916
610,RPL_THEME1,% Total: with Health Insurance Coverage,-0.5809669265267916,0.5809669265267916
1299,EP_NOINT,EPL_NOHSDP,0.5787178953969165,0.5787178953969165
550,EPL_NOHSDP,EP_NOINT,0.5787178953969165,0.5787178953969165
748,EPL_MUNIT,EPL_MOBILE,-0.5784373852975571,0.5784373852975571
768,EPL_MOBILE,EPL_MUNIT,-0.5784373852975571,0.5784373852975571
254,%Total University,% Population 16 Years and Over: in Labor Force: Civilian,0.5783554337990466,0.5783554337990466
65,% Population 16 Years and Over: in Labor Force: Civilian,%Total University,0.5783554337990466,0.5783554337990466
407,EP_DISABL,EPL_POV150,0.5781269361869412,0.5781269361869412
498,EPL_POV150,EP_DISABL,0.5781269361869412,0.5781269361869412
595,SPL_THEME1,RPL_THEME4,0.5771041195843345,0.5771041195843345
800,RPL_THEME4,SPL_THEME1,0.5771041195843345,0.5771041195843345
755,EPL_MOBILE,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.5767028878583292,0.5767028878583292
208,Median Household Income (In 2021 Inflation Adjusted Dollars),EPL_MOBILE,-0.5767028878583292,0.5767028878583292
1287,EP_NOINT,% Population 16 Years and Over: in Labor Force: Civilian,-0.5758339233376466,0.5758339233376466
75,% Population 16 Years and Over: in Labor Force: Civilian,EP_NOINT,-0.5758339233376466,0.5758339233376466
489,EPL_POV150,"% Households: $25,000 to $49,999",0.5757825775674474,0.5757825775674474
156,"% Households: $25,000 to $49,999",EPL_POV150,0.5757825775674474,0.5757825775674474
696,RPL_THEME2,EP_SNGPNT,0.5757500341269916,0.5757500341269916
418,EP_SNGPNT,RPL_THEME2,0.5757500341269916,0.5757500341269916
138,"% Households: Less than $25,000",EP_MOBILE,0.5756337713620023,0.5756337713620023
459,EP_MOBILE,"% Households: Less than $25,000",0.5756337713620023,0.5756337713620023
144,"% Households: Less than $25,000",EPL_MOBILE,0.5755221351424409,0.5755221351424409
753,EPL_MOBILE,"% Households: Less than $25,000",0.5755221351424409,0.5755221351424409
437,EP_MINRTY,SPL_THEME1,0.5751259441381715,0.5751259441381715
580,SPL_THEME1,EP_MINRTY,0.5751259441381715,0.5751259441381715
476,EP_CROWD,% Total Population: American Indian and Alaska Native Alone,0.5750406502723309,0.5750406502723309
21,% Total Population: American Indian and Alaska Native Alone,EP_CROWD,0.5750406502723309,0.5750406502723309
417,EP_SNGPNT,SPL_THEME2,0.5747611695441807,0.5747611695441807
685,SPL_THEME2,EP_SNGPNT,0.5747611695441807,0.5747611695441807
661,EPL_DISABL,EPL_MOBILE,0.5746190805621324,0.5746190805621324
767,EPL_MOBILE,EPL_DISABL,0.5746190805621324,0.5746190805621324
479,EP_CROWD,EP_AIAN,0.5737104806632403,0.5737104806632403
1325,EP_AIAN,EP_CROWD,0.5737104806632403,0.5737104806632403
507,EPL_POV150,EPL_MOBILE,0.5722018580171941,0.5722018580171941
763,EPL_MOBILE,EPL_POV150,0.5722018580171941,0.5722018580171941
791,SPL_THEME4,RPL_THEME1,0.571784439168161,0.571784439168161
632,RPL_THEME1,SPL_THEME4,0.571784439168161,0.571784439168161
1327,%Total Child Population,%Total Elderly Population,-0.5709528982755266,0.5709528982755266
312,%Total Elderly Population,%Total Child Population,-0.5709528982755266,0.5709528982755266
801,RPL_THEME4,RPL_THEME1,0.569747516488311,0.569747516488311
633,RPL_THEME1,RPL_THEME4,0.569747516488311,0.569747516488311
687,SPL_THEME2,EPL_NOHSDP,0.5686993774601946,0.5686993774601946
545,EPL_NOHSDP,SPL_THEME2,0.5686993774601946,0.5686993774601946
618,RPL_THEME1,EP_MINRTY,0.5684657361894684,0.5684657361894684
438,EP_MINRTY,RPL_THEME1,0.5684657361894684,0.5684657361894684
546,EPL_NOHSDP,RPL_THEME2,0.5683321535147448,0.5683321535147448
698,RPL_THEME2,EPL_NOHSDP,0.5683321535147448,0.5683321535147448
689,SPL_THEME2,RPL_THEME1,0.5680649885377484,0.5680649885377484
626,RPL_THEME1,SPL_THEME2,0.5680649885377484,0.5680649885377484
345,EP_UNEMP,EP_POV150,0.5679408141097572,0.5679408141097572
324,EP_POV150,EP_UNEMP,0.5679408141097572,0.5679408141097572
688,SPL_THEME2,SPL_THEME1,0.567362843981986,0.567362843981986
588,SPL_THEME1,SPL_THEME2,0.567362843981986,0.567362843981986
1365,%NOINT,EPL_NOHSDP,0.566595233539103,0.566595233539103
551,EPL_NOHSDP,%NOINT,0.566595233539103,0.566595233539103
643,EPL_AGE17,%Total Elderly Population,-0.5660162429580556,0.5660162429580556
311,%Total Elderly Population,EPL_AGE17,-0.5660162429580556,0.5660162429580556
713,EPL_MINRTY,EPL_LIMENG,0.5659023494077299,0.5659023494077299
739,RPL_THEME3,EPL_LIMENG,0.5659023494077299,0.5659023494077299
678,EPL_LIMENG,EPL_MINRTY,0.5659023494077299,0.5659023494077299
680,EPL_LIMENG,RPL_THEME3,0.5659023494077299,0.5659023494077299
679,EPL_LIMENG,SPL_THEME3,0.5659023494077299,0.5659023494077299
726,SPL_THEME3,EPL_LIMENG,0.5659023494077299,0.5659023494077299
787,EPL_GROUPQ,RPL_THEME4,0.5650318493180336,0.5650318493180336
804,RPL_THEME4,EPL_GROUPQ,0.5650318493180336,0.5650318493180336
232,% Workers 16 Years and Over: Worked At Home,%Total University,0.563103138405568,0.563103138405568
261,%Total University,% Workers 16 Years and Over: Worked At Home,0.563103138405568,0.563103138405568
786,EPL_GROUPQ,SPL_THEME4,0.5624520335824343,0.5624520335824343
794,SPL_THEME4,EPL_GROUPQ,0.5624520335824343,0.5624520335824343
279,%Total High school,Median Household Income (In 2021 Inflation Adjusted Dollars),-0.5624381501472547,0.5624381501472547
197,Median Household Income (In 2021 Inflation Adjusted Dollars),%Total High school,-0.5624381501472547,0.5624381501472547
1296,EP_NOINT,EP_NOHSDP,0.5615439811123181,0.5615439811123181
373,EP_NOHSDP,EP_NOINT,0.5615439811123181,0.5615439811123181
183,"% Households: $100,000 or More",EPL_MOBILE,-0.5613909271860027,0.5613909271860027
754,EPL_MOBILE,"% Households: $100,000 or More",-0.5613909271860027,0.5613909271860027
